message,label
cds 4u: Congratulations for awarded â£500 cd Gift vouchers or â£125 gift guaranteed & free entrance 2 â£100 wkly draw xt music to 87066 tncs www.ldew.com1win150ppmx3age16,1
"Hi, honey, how are you today? I'd love to have a conversation, why don't you tell me what you look like and what you're in sexy?",1
he its lucy hubby at meetings all day fr & i will b only at hotel u fany cumin over? pls leave msg 2day 09099726395 lucy x callsâ£1/minmobsmorelkpobox177hp51fl,1
"Get 3 tongues England tone, answer leonm 4 monkey or leonp 4 cop. 4 more go 2 www.ringtons.co.uk, the original n best. tones 3gbp network operator rates apply.",1
"Hello, 2nights ur night luck! uv was invited 2 xchat, the wildest cat uks! txt cat at 86688 now! 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs",1
free unlimited hardcore porn direct 2 your mobile txt porn to 69200 and get free access for 24 hours then chrgd@50p per day txt stop 2exit. this msg is free,1
"love u've invited, xchat. this is our last attempt to contact u! txt chat to 86688 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18 yrs",1
"Dear voucher holder, to claim this offer of weeks, in your pc please go to http://www.wtlp.co.uk/text. ts&cs apply.",1
"Urgent!! Your 4* costa del sol vacation or â £ 5000 waiting collection. call 09050090044 now to call. sae, tc s, pobox334, stockport, sk38xh, costâ £ 1.50/pm, max10mins",1
u have a secret admirer. reveal who thinks u r so special. call 09065174042. to opt out reply reveal stop. 1.50 per msg reccd. cust care 07821230901,1
your 2004 account for 07xxxxxxxx displays 786 unretrieved points. to claim call 08719181259 identifier code: xxxxx expires 26.03.05,1
no. 1 nokia tone 4 ur mob every week! only txt nok to 87021. 1. Sound free ! so get txtin now and tell all friends. 150p / sound. 16 answer hl 4info,1
"Our mobile number has won 5000 pounds, to claim the calls back or call the claim line at 09050005321.",1
buy space invaders 4 a chance 2 win original arcade game console. press 0 for games arcade (std wap charge) see o2.co.uk/games 4 terms + settings. no purchase,1
Your 2003 account statement for 07973788240 shows 800 unredeemed s. i. m. Points. Call 08715203649 Identifier: 40533 runs from 31.10.04,1
"wan2 win a meet+green with westlife 4 u or a m8? currently are on which tour? 1) unbreakable, 2) unmed, 3) unkempt. text 1.2 or 3 to 83049. cost 50p + std text",1
* free* super polyphonic ringtone text at 87131 to get your free poly tone of the week now! 16 sn pobox202 nr31 7zs 450pw subscription,1
Hello your hubby lucy in meetins all day fri & i b only in the hotel or more luxury cumin? pls leave msg 2day 09099726395 lucy x callsi1/minmobsmorelkpobox177hp51fl,1
a ¢400 xmas reward is waiting for you! our team has randomly chosen you from our loyal mobile customers to receive a reward â€TM ~ 400. just call 09066380611,1
"call 090666126661 of the landline. your additional holidays 4* tenerife or â£ 10,000 species await the collection sae t&cs po box 3 wa14 2px 150ppm 18+ sender: hol offer",1
"fantasy football is back on your TV. go to sky gamestar on active sky and play â£250k dream team. score starts on Saturday, so sign up now!sky opt out at 88088",1
Your phone number has been awarded with a â£2000 price guaranteed. call 09061790121 from land line. call 3030. valid 12hrs only 150ppm,1
"has your mobile 10 mths? upgrade to the latest camera/video phones for free. keep the same number, get minutes/extra texts for free. text yes for a call",1
Guess who I am?This is the first time I created a web page www.asjesus.com read everything I wrote. I expect your opinions. I want to be your friend 1/1,1
"Today's Vodafone numbers, ending with 4882, receive a â£350 award. If your number matches 09064019014, you will receive your â£350 award.",1
You have an important customer service ad. Call for free 0800 542 0825 now!,1
someone u knows has asked our dating service 2 contact you! I can't guess who? call 09058091854 now everything will be revealed. po box385 m6 6wu,1
Urgent! your mobile phone number has received a guaranteed price <ukp>2000. Call the 09061790125 of the landline. request 3030. valid 12 hours only 150ppm,1
"449050000301 you won a prize of £2,000! to claim, call 09050000301.",1
Yes! the only place in town to meet exciting single adults is now in the cat uk. txt at 86688 now! 150p/msg.,1
"shop up u drop, it is you, either 10k, 5k, â £500 cash or â £100 travel voucher, call now, 09064011000. ntt po box cr01327bt fixeline cost 150ppm mobile phone vary",1
freemsg: txt: call the number: 86888 & claim your 3 hour conversation reward to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop,1
Hi. We need some birds and fancy guys for test users for the champagnes. Can I put them down? I need your address and dob as soon as possible. ta r,1
You have won a nokia 7250i. that's what you get when you win our free auction. to participate send nokia now to 86021. hg/suite342/2lands row/w1jhl 16+,1
Block Breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just â £5 by answering get bbdeluxe and take the challenge,1
Free 1 week entry 2 textpod 4 a chance 2 win 40gb ipod or â £ 250 cash per wk. txt vpod on 81303 ts&cs www.textpod.net custcare 08712405020.,1
"Do you think your smart ? will win 200 this week in our weekly contest, text game at 85222 now!t&cs winnersclubpobox 84, m26 3uz. 16+. gbp1.50/week",1
buy space invaders 4 a chance 2 win orig arcade game console. press 0 for arcade games (wapst fees) see o2.co.uk/games 4 terms + settings. no purchase,1
sexy singles are waiting for you! sims your age followed by your sex as a wither m or f. e.g. 23f. for gay men sims your age followed by an e.g. 23g.,1
"hi babe its jordan, as r u? in home from abroad and lonely, sim me back when u chat xxsp visionsms.com text stop to stopcost 150p 08712400603",1
"Your chance at a reality fantasy show call now = 08707509020 only 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national = rate call",1
sexy sexy cum and text im me wet and warm and ready for some porn! u even for a little fun? this msg is free msgs 150p inc cut 2 cancelle text stop,1
your 2004 account for 07xxxxxxx shows 786 unadjusted points. to claim call 08719181259 ID code: xxxxx expires on 26.03.05,1
wow! guys r back. take that 2007 uk tour. win tickets vip and pre-book with vip club. txt club to 81303. trackmarque ltd info@vipclub4u.,1
free msg: single? find a partner in your area! 1000s real people are waiting to chat now!end chat to 62220cncl send stopcs 08717890890+1.50 per msg,1
Urgent! we are trying to contact u. today's draw shows that you have won a prize of €800 guaranteed. call 09050001808 from the land line. claim m95. valid12hrs only,1
Call the toll free phone 0800 542 0578 now!,1
"you are contacted by our dating service by someone you know! to know who it is, call your mobile or landline 09064017305 pobox75ldns7",1
u have a secret admirer who is looking to make contact with u-find who they r*revel who thinks ur so special-call on 09058094565,1
had your phone 11mths ? update for free on orange latest color camera phones & unlimited weekend calls. Call mobile upd8 to freefone 08000839402 or 2stoptx,1
"You 07801543489 are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a â £500 prize! txt word: collect to No:83355! tc-llc ny-usa 150p/mt msgrcvd18+",1
-pls stop bootydelious (32/f) invites you to be his friend. answer yes-434 or no-434 candle: www.sms.ac/u/bootydelious stop? send stop frnd to 62468,1
100 dating service call;l 09064012103 box334sk38ch,1
"I want some dick! my husband is away, I need a real man 2 satisfy me. txt wife to 89938 for no string action. (txt stop 2 end, txt rec 1.50ea. otbox 731 la1 7ws. )",1
have your mobile 11mths? upgrade free to latest orange color camera and unlimited weekend calls. call mobile upd8 on freefone 08000839402 or 2stoptxt,1
ur cash balance is currently 500 pounds - to maximize ur cash-in now send collect 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,1
Private! your 2004 account for 07742676969 displays 786 unretrieved bonus points. to claim call 08719180248 ID code: 45239 expires,1
"well done! Your 4* costa del sol vacation or â £ 5000 waiting collection. call 09050090044 now to demand. sae, tcs, pobox334, stockport, sk38xh, costâ £ 1.50/pm, max10mins",1
freemsg: unlimited free calls for 1 month! activate smartcall txt: call to no: 68866. subscriptn3gbp/wk unlimited calls help: 08448714184 stop?txt stop Slovenia,1
This is the 2nd attempt to contact u!u have won £1000 call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. maxâ £7.50,1
"Urgent! your mobile was awarded an additional 1,500 pounds on 27/6/03. our latest attempt 2 contact u! call 08714714011",1
"free entry to the gr8prizes wkly comp 4 a chance to win the last nokia 8800, psp or 250 cash each big wk.txt at 80878 http///www.gr8prizes.com 08715705022",1
bloomberg - message center +447797706009 why wait? request for your future http://careers. bloomberg.com,1
A link to your image has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345.,1
This is our last attempt to contact u! txt chat at 86688 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18 years,1
someone u knows has asked our dating service 2 contact you! cant rate who? call 09058091854 now all will be revealed. po box385 m6 6w,1
A link to your photo has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,1
sextextuk.com txt xxuk suzy at 69876. txts costs 1.50 per msg. tncs on the website. x,1
Would you like a new video phone? 750 any time any network mine? half price line rental? camcorder? answer or call 08000930705 for delivery tomorrow,1
babe: u want me dont u baby! nasty im and have one thing 4 dirty guys. fantasy a rude moment with a sexy bitch. how about if we go slo n hard! txt xxx slo(4msgs),1
"Thanks for your ringtone order, ref number r836. Your phone will be charged â £ 4,50. if your tone does not arrive, please call customer service at 09065069154",1
Sunshine Quiz! win a super sony dvd recorder if you can call the capital of Australia? text mquiz to 82277. b,1
"new tonalities this week include: 1) mcfly-all ab.., 2) sara jorge-shock.. 3) smith-switch.. to order follow the instructions on the next message",1
18 days before the start of the Euro2004! u will be kept informed of all the latest news and daily results. unsubscribe send get the stop of the euro at 832222.,1
Sexy singles are waiting for you! text of their age followed by their gender as withered m or f p.g.23f. for gay men text of their age followed by a g. p.g. 23g.,1
get a new mobile phone for being a Mafia agent! plus more sweet loads! for more information just text mat to 87021.,1
wamma get laid?want real doggin locations sent directly to your phone? join the uks largest dogging network. txt dogs on 69696 now!nyt. ec2a. 3lp â£1.50/msg.,1
"Your phone number *************** won a â £ 2000 Bonus Caller prize on 10/06/03! this is the second attempt to reach you! call 09066368753 asap! box 97n7qp, 150ppm",1
you have an important Premier customer service announcement.,1
Your 2003 account statement for shows 800 un-redeemed s.i.m. points. Call 08718738001 ID code: 49557 runs from 26/11/04,1
you have an important customer service ad. call toll free phone 0800 542 0825 now!,1
freemsg>fav xmas tones! reply real,1
"Free ringtone only text ""Polys"" to 87131. then each week get a new tone. 0870737910216yrs only â£1,50/wk.",1
"for the chance to earn £250 of money each wk txt: action at 80608. t&c's www.movietrivia.tv custcare 087124050022, 1x150p/wk.",1
has had your mobile 11mths ? free update for the latest orange color mobile cameras and unlimited calls weekend. call mobile upd8 on freefone 08000839402 or 2stoptx,1
"Urgently call 09066612661 from the landline. â £5,000 cash or a luxury 4* Canary Islands holiday waiting collection. t&cs sae award. 20m12aq. 150ppm. 16+",1
win a cash prize of 1000 euros or a prize of 5000 euros,1
freemsg: fantasy a flirt? reply date now & join the fastest growing mobile dating service uks. msgs rcvd only 25p for optout txt stop to 83021. reply date now!,1
25p 4 children's moon alfie in the song of necessity in ur mob. say ur m8s. txt charity tone to 8007 for nokias or poly charity for cops: zed 08701417012 benefit 2 charity.,1
gr8 new service - live sex chat video in your mafia - see the sexiest girls dirtiest live on your phone - 4 details hot text to 89070 to cancel send stop to 89070,1
you are rewarded with a digital camera sipix! call the 09061221061 of the fixed line. delivery within 28days. t cs box177. m221bp. 2 years warranty. 150ppm. 16 . pâ£3.99,1
"free2day sexy st george's day pic of jordan!txt pic to 89080 don't miss, then all the wk a saucy celeb!4 more photos c pocketbabe.co.uk 0870241182716 â£3/wk",1
sms. ac sptv: the new sweater demons and red destroit wings play ice hockey. right or wrong? end? answer end sptv,1
Congratulations either â£500 cd Gift vouchers & free admission 2 our â£100 weekly pulling txt music to 87066 tncs www.ldew.com 1 win150ppmx3age16,1
"This is the 2nd time we have tried to contact u. u have won the prize â£400. 2 claim is easy, just call 087104711148 now! only 10p per minute. bt-national-rate",1
"you won't believe it, but it's true. it's amazing txts! answer g now to learn really amazing things that will blow your mind. from o2fwd only 18p/txt",1
"ur awarded a city trip and could win a â £200 summer shopping spree every wk. txt store to 88039. skilgme. tscs087147403231winawk!age16 â £ 1,50perwksub",1
"If not, your price will go to another customer. t&c at www.t-c.biz 18+ 150p/min Polo ltd suite 373 london w1j 6hl Please call back when busy",1
"orange upgrdcentre client, you can now claim your free update of the camera phone for your loyalty. call now at 0207 153 9153. offer ends 26th July. t&c's apply. opt-out available",1
You will receive a sipix digital camera! Call 09061221061 from landline.Delivery within 28 days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p pâ£3.99,1
Free 1 week entry 2 textpod 4 one chance 2 win 40gb ipod or 250 cash each wk. txt vpod at 81303 ts&cs www.textpod.net custcare 08712405020.,1
freemsg: txt: call no: 86888 and claim your 3-hour conversation time reward to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop,1
Do you want a new video phone? 600 at any time any network minutes 400 inclusive video calls and downloads 5 per week free deltomorrow call 08002888812 or answer now,1
natalja (25/f) invites you to be his friend. answer yes-440 or no-440 see: www.sms.ac/u/nat27081980 stop? send the judgment to 62468,1
You have won a guaranteed â £ 1000 cash or a â £ 2000 prize. to claim yr prize call our customer service representative on 08714712379 between 10 am to 19 pm cost 10p,1
u has a secret admirer who is looking for 2 making contact with u-discover who r* reveals who thinks u is so special-called at 09058094565,1
Remember: You have not downloaded the content you have already paid for. goto http://doit. mymoby. tv/ to collect your content.,1
Congratulations to one or other £500 CD Gift Cards & Free Entry 2 £100 Txt Weekly Print Music at 87066 tncs www.ldew.com1win150ppmx3age16,1
"receive 3 lions england tone, answer lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Sounds 3gbp network operator prices apply.",1
our cash balance is currently 500 pounds - to maximize our cash-in now send go to 86688 only 150p/msg. cc 08718720201 hg/suite342/2lands row/w1j6hl,1
"Do you miss speed dating? try speedchat, txt speedchat at 80155, if you don't like em txt exchange and get a new pussy! chat80155 pobox36504w45wq 150p/msg rcd 16",1
"Please call our Customer Service Representative at 0800 169 6031 between 10am and 9pm since you earned a guaranteed amount of £1000 in cash or £5,000!",1
"savamob member offers are now available. just call 08709501522 for details! savamob, pobox 139, la3 2wu. only â£1.50/week. savamob - offers mobile!",1
25p 4 children of alfie moon in need song on ur m8s. say ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,1
ur going 2 bahamas! callfreefone 08081560665 and talk to a live operator to claim any 2000 cash Bahamas cruise 18+solo. opt out txt x to 07786200117,1
"please call our customer service representative on freephone 0808 145 4742 between 9.00 am and 23.00 pm, as you have won a guaranteed â £ 1000 cash or â £ 5000 prize!",1
"You have won tkts at the end of the cup of euros 2004 or 800 in cash, to collect the call 09058099801 b4190604, pobox 7876150ppm",1
Today's voda numbers ending with 7634 are selected to receive a reward of £350. If you have any correspondence please call 08712300220 citing claim code 7684 of standard rates apply.,1
"tddnewsletter@emc1.co.uk (more games from thedailydraw) dear Helen, dozens of free games - with great prizes with..",1
"your mobile contract 11 mnths? last motorola, nokia etc. all free! double minutes & text on orange prices. text yes for reminder, no to delete records",1
ready for any use â£500 - â£75 000. owners + tenants welcome. have you been refused previously? we can still help. call for free 0800 1956669 or text back 'help',1
private! your 2004 account statement for 07742676969 indicates 786 bonus points not refunded. to claim the identification number 08719180248 code: 45239 expires,1
"Congratulations u can claim 2 vip row a ticket 2 c blu in concert in November or blu gift guaranteed call 09061104276 to claim ts&cs www.smsco.net costâ£3,75max",1
Important information 4 orange users 0789xxxxx. today is your lucky day!2find out why log on http://www.urawinner.com there is a fantastic surprise waiting for you!,1
Free video camera phones with half-price line rental for 12 mths and 500 cross ntwk min 100 txts. Call mobileupd8 08001950382 or call2optout/674,1
"spjanuary men's sale! hot gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! to stop calling messages 08712460324 (10p/min)",1
ringtone club: get the uk singles chart on your mobile every week and choose any high quality call tone! this message is free.,1
"free>ringtone! respond real or cop, for example real1 1. pushbutton 2. dontcha 3. babygoodbye 4. golddigger 5. wedeburnin 1st free tone and 6 more when joined for 3/wk",1
Do you want 750 at any time any network minutes 150 text and a new video phone for only five pounds per week call 08002888812 or respond to delivery tomorrow,1
"sms services. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 subscribe with stop, no extra charge. help 08702840625.comuk. 220-cm2 9ae",1
8007 25p 4 alfie moon children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys :zed 08701417012 Profit 2 Charity,1
private! Your 2003 statement for 078,1
please call Amanda regarding the renewal or update of your current mobile phone t for free. offer ends today. tel 0845 021 3680 subject to t's and c's,1
Send a logo 2 ur lover - 2 names joined by a heart. txt love name1 name2 mobno eg love adam up 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p,1
Text forbidden to seeuk 89555! cost 150p textoperator g696ga 18+ xxx,1
hmv special bonus 500 pounds of genuine hmv bonuses to win. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,1
"Free msg: get gnarls barkleys ""crazy"" call tone totally free just answer this message right now!",1
up to 80488. Your 500 free text messages are valid until 31 December 2005.,1
Dear subscriber or draw 4 â€100 gift voucher b will be entered at the reception of a correct ans. when was elvis presleys birthdays? txt reply to 80062,1
"1000's flirting now! txt girl or bloke & ur name & age, e.g. girl zoe 18 to 8007 to join and get chatty!",1
"free msg: single? find a partner near you! 1000s of real people waiting for chat!send chat to 62220cncl send stops 08717890890â£1,50 per msg",1
"We know someone you know who you like. Call 09058097218 to find out who. pobox 6, ls15hb 150p",1
Guess what! Someone you know secretly like! Want to know who it is? Call us at 09065394973 from the fixed date box1282essexcm61xn 150p/min 18,1
"3 texts free of tarot! find out about your love life now! try 3 free! text opportunity of 85555 16 only! after 3 free, msgs â€ 1.50 each",1
Want a new nokia 3510i color phone tomorrow? with 300 free minutes to each mobile phone + 100 free texts + free camcorder answer or call 08000930705.,1
"Urgent! your mobile number *************** has won a bonus call prize of £2000 on 10/06/03! this is the 2nd attempt to reach you! call 09066368753 asap! box 97n7qp, 150ppm",1
your bonus b4u w/c 27/03 is marsms. log in to www.b4utele.com for discount credit. to opt for response stop. customer service call 08717168528,1
"urgent! your phone number 07xxxxxxxxx won a bonus prize of 2,000 people on 02/06/03! this is the second attempt to get to you! call 09066362231 asap! box97n7qp, 150ppm",1
"six chances to win cash! from 100 to 20,000 pounds txt> csh11 and send to 87575. Costs 150p/day, 6 days, 16 + tsandcs apply Reply hl 4 info",1
Call the 09090900040 & listen to the extremely dirty live chat that takes place at the office right now total intimacy no one knows your [sic] listens 60p min 24/7 0870753331018+,1
Now you have dropped all services. get tons of sexy girls or hunks directly to your phone! go to http://gotbabes.co.uk. there are no subscriptions.,1
splashmobile: choose from 1000s of gr8 tones each wk! this is a subscription service with weekly tones that cost 300p. u have a credit - relax and enjoy,1
"Do you realize that in about 40 years, we'll have thousands of old women running around with tattoos?",1
"rock yr chik. get 100's of salithy movies &xxx peaks on year phone now. rply salith to 69669. saristar ltd, e14 9yt 08701752560. 450p per 5 days. stop2 cancel",1
Thank you 4 your continued support your question this week will enter u in2 our draw 4 £ 100 cash. name the new president of us txt years at 80082,1
2 discover why you connect to http://www.urawinner.com there is a fantastic surprise waiting for you,1
"rock yr chik. get 100's of dirty movies & xxx photos on the yr phone now. rply dirt at 69669. saristar ltd, e14 9yt 08701752560. 450p for 5 days. stop2 cancel",1
"Orange customer, you can now claim the free update of your camera for your loyalty. Call now at 0207 153 9996. offer ends 14thmarch. t&s apply. opt-out availability",1
important message. this is a final contact attempt. you have important messages waiting outside our customers dept. claims expires 13/4/04. call 087170707382 now!,1
here is your discount code rp176781. to stop more messages reply stop. www.regalportfolio.co.uk. customer services 08717205546,1
"bangbabes ur order is en route. u should receive a service msg 2 download the contents ur. if u not, goto wap. bangb. tv on the mobile menu internet / service ur",1
Your next amazing xxx picsfree1 video will be sent to you to enjoy! if a vid is not enough for 2 days text back the keyword picsfree1 to get the next video.,1
gsoh? good with spam the ladies?u could b join a male gigolo? 2 the fastest growing men club response call. mjzgroup. 08714342399.2stop reply stop. msg@â£1.50rcvd,1
"If you do not, your price will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back so busy",1
Klingelton Club: Get the uk Singles Chart on your phone every week and choose a top quality Klingelton! this message is free of charge.,1
gent! we are trying to contact you. last weekends draw shows that you won a prize â€ ¢ 1000 guaranteed. call 09064012160. claim code k52. valid only 12 hours. 150ppm,1
22 days to start! for euro2004 u will be kept up to date with the latest news and results every day. to remove send get txt stop to 83222,1
Thanks for voting. now sing along with the stars with karaoke on your phone. for a free link just answer with singing now.,1
"our meeting service has been requested 2 contact u by someone shy! Call 09058091870 now everything will be revealed. pobox84, m26 3uz 150p",1
"Today's Voda numbers ending in 7548 will be selected to receive a $350 award. If you have a match, please call 08712300220, citing claim code 4041 Standard Tariffs app.",1
"claim a shopping wave 200, just call 08717895698 now! you have won! mabstorequiz10ppm",1
"Tor! arsenal 4 (Henry, 7 v Leberpool 2 Henry scores with a simple shot of 6 yards from a pass by bergkamp to give Arsenal a 2 goal margin after 78 minutes.",1
Do you want a new Nokia 3510i color phone delivered tomorrow? with 200 minutes free to any mobile + 100 free text + free camcorder response or call 08000930705,1
"Hi baby her chloe, how was r u? I was crushed on Saturday night, it was great! how was your weekend? u missing me? sp visionsms.com text stop to stop 150p/text",1
"Hello, this is Mandy Sullivan call from hotmix fm...You will be chosen to get â £5000.00 in our Easter award ..... please phone 09041940223 before 29/03/05 or your price will be transferred to someone else....",1
Customer loyalty offer: the new nokia6650 mobile from just £10 at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg,1
"loan for any purpose â€ ¢ 500 – â€75,000. owners + tenants welcome. have previously been rejected? we can still help. call free 0800 1956669 or text back 'help'",1
"Pic nick bear, and Tom, pete and ... cock. in fact, all types try gay cat with phone photo download 0871873066 (10p/min). 2 saves texts phone 08712460324",1
urgent ur â£500 guaranteed award is still not reached!Call 09066368327 now endsDate04/09/02 Claimcode m39m51 â£1.50pmmorefrommobile2bremoved-mobypobox734ls27yf,1
from www.applausestore.com monthlysubscription@50p/msg max6/mes t&csc web age16 2stop txt stop,1
ur cash balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p/msg. cc: 08708800282 hg/suite342/2lands row/w1j6hl,1
Do you want a new nokia 3510i color phone delivered tomorrow? with 200 free minutes for any mobile + 100 free text + free camcorder answer or call 08000930705,1
urgent this is our 2nd attempt to contact & your â £ 900 price of yesterday still waiting collection. call now to 09061702893,1
Boring housewives! chat n date now! 0871750.77.11! bt-tarifa national 10p/min only landline phones!,1
88800 and 89034 are premium telephone services call 08718711108,1
"reminder of o2: to get 2.50 pounds free call credit and big deals details pls answer 2 this text with your valid name, no house and zip code",1
"last chance! claim the ur value â£150 discount vouchers today! text shop at 85023 now! savamob, mobile offers! t cs savamob pobox84, m263uz. â£3.00 sub. 16",1
double your minutes and txts in orange or 1/2 price linerental - motorola and sonyericsson with b / teeth free nokia call mobileupd8 at 08000839402 or 2optout / hv9d,1
Urgent! we try to contact u. today's draw shows that you have won a guaranteed £800 prize. Call 09050001295 of the terrestrial line.,1
"Thank you, winner notified by SMS. good luck! no future marketing response stopped at 84122 customer services 08450542832",1
Send a logo 2 for lovers - 2 names connected by a heart. txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p,1
"If you do not, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call if you are busy",1
Eastenders tv quiz. which flower does not compare to? d= violet e= tulipe f= lily txt d e or f to 84025 now 4 chance 2 win â£100 cash wkent/150p16+,1
Do you want a new video phone? 600 anytime any network min 400 inclusive video calls and downloads 5 per week free call deltomorrow 08002888812 or answer now,1
Prepare your garden for the summer with a free selection of summer bulbs and seeds worth £33:50 only with the Scotsman this Saturday. to stop go2 notxt.co.uk,1
500 msgs of free text. only ok text to 80488 and we will accredit your account,1
"In the event of an emergency, Eurodisinc trav, aco-entry41 or £1000 was granted a free trip to claim at £87121 18+6 (plus frmmob. shracomorsglsuplt)10, ls1 3aj",1
"loans for any purpose, even if you have bad credit! tenants welcome. call noworriesloans.com at 08717111821",1
"our mobile number has won £5000, to claim to remind us or ring the hot line claims on 09050005321.",1
you are torn! get your mobile content from www.clubmoby.com call 08717509990 poly/true/pix/ringtones/games six downloads for only 3,1
as registered Optin Subscriber ur Draw 4 â £ 100 Gift voucher will be entered in the bbc charts upon receipt of a correct ans to 80062 whats no1,1
"you are guaranteed the latest nokia phone, an mp3 player ipod 40gb or a price â£500! txt word:collect to no:83355! tc-llc ny-usa 150p/mt msgrcvd18+",1
"your chance to be in a reality fantasy show now calls = 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national call = fare.",1
"dear 0776xxxxxxu've invited, xchat. this is our last attempt to contact u! txt chat to 86688 150p/msgrcvdhg/suite342/2lands/row/w1j6hl ldn 18yrs",1
"44 7732584351, would you like a new nokia 3510i color phone that will be delivered tomorrow? with 300 free minutes to each mobile phone + 100 free texts + free camcorder answer or call 08000930705.",1
not heard from u4 for a while. call 4 rough private chat line 01223585334 to cum. wan 2c photos of me gettin bashed then text pix to 8552. 2end send stop 8552 sam xxx,1
Boredom housewives! chat n now! 0871750.77.11! bt-national rate 10p/min only from the landline!,1
"Thank you for your ringtone order, reference t91. you will be charged gbp 4 per week. you can unsubscribe at any time by calling customer service at 09057039994",1
"accordingly. I repeat, just text the word ok on your phone and send",1
"Hello that's amy, we'll send you a free phone number in a few days that will give you access to all adult parties...",1
Private! your 2003 account account for shows 800 points s.i.m. not redeemed called 08718738001 ID code: 49557 expires 26/11/04,1
call from 08702490080 - said u 2 phone 09066358152 to claim â£5000 prices. u have 2 enter all mobile and personal details ur @ invite them. attention!,1
lyricalladie(21/f) invites you to be his friend. answer yes-910 or no-910. see it: www.sms.ac/u/humross stop? send the stop to 62468,1
respond to win â€100 weekly! where will the 2006 FIFA World Cup be held? send stop to 87239 to finish service,1
"Dear voucher holder, 2 claim this offer weeks, in your pc go to http://www.e-tlp.co.uk/expressoffer ts&cs apply.2 stop texts txt stop to 80062.",1
You are a winner you have been specially selected to receive â£1000 cash or a â£2000 award. talk to a live operator call 087123002209-1PM. cost 10p,1
great news! call freefone 0800634447 to get your guaranteed â £ 1000 cash or â £ 2000 gift. talk to a live operator now!,1
"smsservices. for your text credits included, pls goto www.comuk.net login= 3qxj9 unsubscribe with stop, at no extra charge. help 08702840625.comuk. 220-cm2 9ae",1
"january male sale! hot gay chat now cheaper, call 08709222922. national tariff from 1.5p/min cheap to 7.8p/min peak! to stop texts call 08712460324 (10p/min)",1
Important information 4 orange users 0796xxxxx. today is our lucky day!2 find out why at http://www.urawinner.com there is a fantastic prizeawaiting you!,1
live chat hard 121 just 60p/min. choose your daughter and sign in live. Call 09094646899 now! cheap cat uk the biggest live service. viewed bcm1896wc1n3xx,1
Your 2003 account statement shows 800 un-redeemed s.i.m. Points. Call 08715203685 Code:4xx26 runs from 13.10.04,1
Do you want a new nokia 3510i color phone delivered tomorrow? with 300 free minutes for any mobile + 100 free texts + free camcorder answer or call 08000930705.,1
xmas iscoming & ur assign either â£500 cd vouchers & free admission 2 r â£100 weekly pulling txt music to 87066 tnc www.ldew.com1win150ppmx3age16Subscription,1
ur tonexs subscription has been renewed and you have been loaded â £ 4.50. You can choose 10 more polys this month. www.clubzed.co.uk *billing msg*,1
"You are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a â £500 prize! txt word: collect on No: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18+",1
"Sunny Hols. to claim ur med vacation send an envelope of self-address stamped for drinks on us uk, po box 113, bray, wicklow, eire. quiz starts Saturday! unsub stop",1
free for the 1st week! no1 nokia tone 4 ur maf every week just txt nokia at 8007 get txting and tell partners www.getzed.co.uk pobox 36504 w45wq norm150p/tone 16+,1
"Dear holder of the voucher, 2 request this offer of weeks, at your pc go to http://www.e-tlp.co.uk/expressoffer ts&cs apply.2 stop texts txt stop at 80062.",1
